ticket_id,sla_hours,sla_breached
T008271,168,False
T008272,72,False
T008273,168,False
T008274,4,False
T008275,72,False
T008276,24,False
T008277,24,False
T008278,168,False
T008279,72,False
T008280,72,False
T008281,168,False
T008282,168,False
T008283,72,False
T008284,72,False
T008285,24,False
T008286,72,False
T008287,168,False
T008288,72,False
T008289,72,False
T008290,24,False
T008291,24,False
T008292,72,False
T008293,72,False
T008294,72,False
T008295,72,False
T008296,72,False
T008297,72,False
T008298,72,False
T008299,168,False
T008300,24,False
T008301,168,False
T008302,24,False
T008303,168,False
T008304,168,False
T008305,168,False
T008306,168,False
T008307,168,False
T008308,72,False
T008309,168,False
T008310,72,False
T008311,168,False
T008312,72,False
T008313,72,False
T008314,168,False
T008315,168,False
T008316,72,False
T008317,72,False
T008318,72,False
T008319,4,False
T008320,168,False
T008321,168,False
T008322,72,False
T008323,4,False
T008324,72,False
T008325,168,False
T008326,24,False
T008327,72,False
T008328,24,False
T008329,72,False
T008330,168,False
T008331,168,False
T008332,168,False
T008333,168,False
T008334,72,False
T008335,24,False
T008336,168,False
T008337,72,False
T008338,4,False
T008339,168,False
T008340,168,False
T008341,168,False
T008342,168,False
T008343,72,False
T008344,72,False
T008345,72,False
T008346,168,False
T008347,72,False
T008348,72,False
T008349,168,False
T008350,168,False
T008351,72,False
T008352,4,False
T008353,24,False
T008354,4,False
T008355,168,False
T008356,72,False
T008357,24,False
T008358,72,False
T008359,168,False
T008360,72,False
T008361,168,False
T008362,72,False
T008363,72,False
T008364,24,False
T008365,72,False
T008366,168,False
T008367,24,False
T008368,168,False
T008369,168,False
T008370,168,False
T008371,72,False
T008372,72,False
T008373,4,False
T008374,168,False
T008375,168,False
T008376,168,False
T008377,72,False
T008378,168,False
T008379,24,False
T008380,4,False
T008381,168,False
T008382,72,False
T008383,72,False
T008384,168,False
T008385,168,False
T008386,72,False
T008387,168,False
T008388,168,False
T008389,24,False
T008390,72,False
T008391,24,False
T008392,72,False
T008393,168,False
T008394,168,False
T008395,168,False
T008396,4,False
T008397,168,False
T008398,72,False
T008399,72,False
T008400,168,False
T008401,72,False
T008402,168,False
T008403,168,False
T008404,168,False
T008405,24,False
T008406,4,False
T008407,168,False
T008408,72,False
T008409,72,False
T008410,168,False
T008411,72,False
T008412,168,False
T008413,168,False
T008414,24,False
T008415,72,False
T008416,168,False
T008417,168,False
T008418,168,False
T008419,72,False
T008420,24,False
T008421,168,False
T008422,168,False
T008423,72,False
T008424,24,False
T008425,168,False
T008426,72,False
T008427,72,False
T008428,24,False
T008429,72,False
T008430,24,False
T008431,72,False
T008432,168,False
T008433,168,False
T008434,72,False
T008435,72,False
T008436,168,False
T008437,24,False
T008438,24,False
T008439,24,False
T008440,24,False
T008441,72,False
T008442,72,False
T008443,24,False
T008444,168,False
T008445,72,False
T008446,72,False
T008447,4,False
T008448,168,False
T008449,168,False
T008450,72,False
T008451,168,False
T008452,24,False
T008453,24,False
T008454,168,False
T008455,168,False
T008456,168,False
T008457,168,False
T008458,168,False
T008459,72,False
T008460,168,False
T008461,168,False
T008462,168,False
T008463,168,False
T008464,168,False
T008465,24,False
T008466,168,False
T008467,72,False
T008468,24,False
T008469,24,False
T008470,168,False
T008471,168,False
T008472,168,False
T008473,168,False
T008474,168,False
T008475,72,False
T008476,168,False
T008477,72,False
T008478,72,False
T008479,168,False
T008480,168,False
T008481,168,False
T008482,168,False
T008483,168,False
T008484,168,False
T008485,4,False
T008486,24,False
T008487,24,False
T008488,24,False
T008489,24,False
T008490,168,False
T008491,168,False
T008492,168,False
T008493,24,False
T008494,72,False
T008495,168,False
T008496,24,False
T008497,168,False
T008498,72,False
T008499,72,False
T008500,168,False
T008501,72,False
T008502,72,False
T008503,72,False
T008504,168,False
T008505,24,False
T008506,72,False
T008507,168,False
T008508,72,False
T008509,72,False
T008510,168,False
T008511,168,False
T008512,168,False
T008513,24,False
T008514,168,False
T008515,168,False
T008516,168,False
T008517,24,False
T008518,168,False
T008519,24,False
T008520,72,False
T008521,168,False
T008522,72,False
T008523,168,False
T008524,168,False
T008525,72,False
T008526,72,False
T008527,72,False
T008528,168,False
T008529,168,False
T008530,24,False
T008531,168,False
T008532,72,False
T008533,168,False
T008534,72,False
T008535,4,False
T008536,168,False
T008537,72,False
T008538,24,False
T008539,72,False
T008540,4,False
T008541,168,False
T008542,168,False
T008543,168,False
T008544,168,False
T008545,24,False
T008546,168,False
T008547,24,False
T008548,72,False
T008549,72,False
T008550,168,False
T008551,72,False
T008552,24,False
T008553,168,False
T008554,72,False
T008555,168,False
T008556,168,False
T008557,168,False
T008558,72,False
T008559,24,False
T008560,72,False
T008561,168,False
T008562,72,False
T008563,168,False
T008564,72,False
T008565,168,False
T008566,72,False
T008567,168,False
T008568,168,False
T008569,24,False
T008570,168,False
T008571,168,False
T008572,72,False
T008573,168,False
T008574,168,False
T008575,72,False
T008576,4,False
T008577,72,False
T008578,168,False
T008579,24,False
T008580,168,False
T008581,72,False
T008582,168,False
T008583,168,False
T008584,24,False
T008585,24,False
T008586,168,False
T008587,168,False
T008588,24,False
T008589,168,False
T008590,168,False
T008591,168,False
T008592,168,False
T008593,168,False
T008594,4,False
T008595,168,False
T008596,168,False
T008597,168,False
T008598,168,False
T008599,168,False
T008600,24,False
T008601,168,False
T008602,24,False
T008603,72,False
T008604,72,False
T008605,168,False
T008606,168,False
T008607,168,False
T008608,72,False
T008609,168,False
T008610,72,False
T008611,72,False
T008612,72,False
T008613,168,False
T008614,168,False
T008615,24,False
T008616,168,False
T008617,168,False
T008618,168,False
T008619,72,False
T008620,168,False
T008621,168,False
T008622,72,False
T008623,72,False
T008624,72,False
T008625,72,False
T008626,168,False
T008627,168,False
T008628,168,False
T008629,72,False
T008630,168,False
T008631,168,False
T008632,168,False
T008633,168,False
T008634,168,False
T008635,168,False
T008636,168,False
T008637,72,False
T008638,72,False
T008639,168,False
T008640,72,False
T008641,168,False
T008642,168,False
T008643,168,False
T008644,168,False
T008645,72,False
T008646,72,False
T008647,72,False
T008648,168,False
T008649,24,False
T008650,168,False
T008651,24,False
T008652,168,False
T008653,72,False
T008654,168,False
T008655,168,False
T008656,72,False
T008657,168,False
T008658,168,False
T008659,24,False
T008660,168,False
T008661,168,False
T008662,24,False
T008663,24,False
T008664,168,False
T008665,24,False
T008666,168,False
T008667,24,False
T008668,168,False
T008669,72,False
T008670,168,False
T008671,72,False
T008672,168,False
T008673,24,False
T008674,72,False
T008675,24,False
T008676,72,False
T008677,72,False
T008678,72,False
T008679,168,False
T008680,72,False
T008681,24,False
T008682,24,False
T008683,168,False
T008684,168,False
T008685,72,False
T008686,72,False
T008687,168,False
T008688,168,False
T008689,72,False
T008690,168,False
T008691,72,False
T008692,24,False
T008693,72,False
T008694,24,False
T008695,72,False
T008696,168,False
T008697,168,False
T008698,4,False
T008699,168,False
T008700,168,False
T008701,72,False
T008702,168,False
T008703,72,False
T008704,168,False
T008705,168,False
T008706,72,False
T008707,168,False
T008708,72,False
T008709,24,False
T008710,168,False
T008711,24,False
T008712,24,False
T008713,168,False
T008714,168,False
T008715,4,False
T008716,168,False
T008717,168,False
T008718,168,False
T008719,24,False
T008720,168,False
T008721,168,False
T008722,168,False
T008723,168,False
T008724,168,False
T008725,72,False
T008726,72,False
T008727,168,False
T008728,168,False
T008729,72,False
T008730,72,False
T008731,72,False
T008732,72,False
T008733,72,False
T008734,168,False
T008735,4,False
T008736,24,False
T008737,168,False
T008738,168,False
T008739,24,False
T008740,168,False
T008741,72,False
T008742,72,False
T008743,168,False
T008744,168,False
T008745,168,False
T008746,168,False
T008747,168,False
T008748,168,False
T008749,168,False
T008750,168,False
T008751,168,False
T008752,168,False
T008753,168,False
T008754,168,False
T008755,168,False
T008756,72,False
T008757,168,False
T008758,168,False
T008759,168,False
T008760,24,False
T008761,168,False
T008762,72,False
T008763,168,False
T008764,168,False
T008765,168,False
T008766,72,False
T008767,168,False
T008768,72,False
T008769,24,False
T008770,72,False
T008771,4,False
T008772,168,False
T008773,168,False
T008774,24,False
T008775,72,False
T008776,72,False
T008777,168,False
T008778,168,False
T008779,168,False
T008780,168,False
T008781,168,False
T008782,168,False
T008783,168,False
T008784,72,False
T008785,168,False
T008786,168,False
T008787,168,False
T008788,168,False
T008789,24,False
T008790,168,False
T008791,24,False
T008792,72,False
T008793,24,False
T008794,72,False
T008795,24,False
T008796,168,False
T008797,24,False
T008798,168,False
T008799,168,False
T008800,168,False
T008801,168,False
T008802,72,False
T008803,72,False
T008804,168,False
T008805,168,False
T008806,168,False
T008807,168,False
T008808,168,False
T008809,168,False
T008810,72,False
T008811,168,False
T008812,168,False
T008813,24,False
T008814,168,False
T008815,72,False
T008816,168,False
T008817,72,False
T008818,168,False
T008819,72,False
T008820,72,False
T008821,72,False
T008822,168,False
T008823,72,False
T008824,24,False
T008825,168,False
T008826,72,False
T008827,168,False
T008828,168,False
T008829,72,False
T008830,72,False
T008831,72,False
T008832,4,False
T008833,4,False
T008834,24,False
T008835,168,False
T008836,168,False
T008837,168,False
T008838,72,False
T008839,168,False
T008840,4,False
T008841,72,False
T008842,168,False
T008843,72,False
T008844,168,False
T008845,168,False
T008846,72,False
T008847,168,False
T008848,72,False
T008849,168,False
T008850,72,False
T008851,72,False
T008852,72,False
T008853,24,False
T008854,168,False
T008855,72,False
T008856,168,False
T008857,24,False
T008858,24,False
T008859,72,False
T008860,168,False
T008861,168,False
T008862,168,False
T008863,168,False
T008864,72,False
T008865,168,False
T008866,168,False
T008867,24,False
T008868,24,False
T008869,24,False
T008870,168,False
T008871,168,False
T008872,168,False
T008873,72,False
T008874,24,False
T008875,72,False
T008876,72,False
T008877,72,False
T008878,168,False
T008879,168,False
T008880,168,False
T008881,72,False
T008882,4,False
T008883,24,False
T008884,168,False
T008885,168,False
T008886,168,False
T008887,4,False
T008888,168,False
T008889,4,False
T008890,168,False
T008891,24,False
T008892,24,False
T008893,24,False
T008894,24,False
T008895,168,False
T008896,72,False
T008897,72,False
T008898,24,False
T008899,168,False
T008900,168,False
T008901,72,False
T008902,168,False
T008903,24,False
T008904,168,False
T008905,168,False
T008906,72,False
T008907,24,False
T008908,72,False
T008909,4,False
T008910,168,False
T008911,168,False
T008912,168,False
T008913,168,False
T008914,168,False
T008915,168,False
T008916,168,False
T008917,24,False
T008918,72,False
T008919,168,False
T008920,168,False
T008921,168,False
T008922,168,False
T008923,168,False
T008924,168,False
T008925,168,False
T008926,4,False
T008927,168,False
T008928,168,False
T008929,168,False
T008930,168,False
T008931,168,False
T008932,168,False
T008933,168,False
T008934,168,False
T008935,168,False
T008936,168,False
T008937,24,False
T008938,168,False
T008939,72,False
T008940,168,False
T008941,168,False
T008942,168,False
T008943,168,False
T008944,4,False
T008945,168,False
T008946,168,False
T008947,72,False
T008948,168,False
T008949,168,False
T008950,72,False
T008951,168,False
T008952,24,False
T008953,168,False
T008954,72,False
T008955,4,False
T008956,24,False
T008957,72,False
T008958,72,False
T008959,168,False
T008960,24,False
T008961,168,False
T008962,24,False
T008963,72,False
T008964,24,False
T008965,168,False
T008966,168,False
T008967,72,False
T008968,4,False
T008969,24,False
T008970,24,False
T008971,72,False
T008972,168,False
T008973,24,False
T008974,168,False
T008975,168,False
T008976,72,False
T008977,72,False
T008978,168,False
T008979,168,False
T008980,24,False
T008981,24,False
T008982,168,False
T008983,72,False
T008984,72,False
T008985,168,False
T008986,24,False
T008987,72,False
T008988,72,False
T008989,72,False
T008990,72,False
T008991,72,False
T008992,72,False
T008993,24,False
T008994,168,False
T008995,72,False
T008996,168,False
T008997,168,False
T008998,24,False
T008999,168,False
T009000,72,False
T009001,72,False
T009002,72,False
T009003,168,False
T009004,72,False
T009005,72,False
T009006,168,False
T009007,168,False
T009008,168,False
T009009,168,False
T009010,72,False
T009011,72,False
T009012,168,False
T009013,168,False
T009014,168,False
T009015,72,False
T009016,24,False
T009017,72,False
T009018,24,False
T009019,72,False
T009020,168,False
T009021,168,False
T009022,24,False
T009023,168,False
T009024,24,False
T009025,72,False
T009026,24,False
T009027,168,False
T009028,72,False
T009029,72,False
T009030,72,False
T009031,24,False
T009032,4,False
T009033,168,False
T009034,168,False
T009035,72,False
T009036,72,False
T009037,168,False
T009038,24,False
T009039,72,False
T009040,72,False
T009041,168,False
T009042,168,False
T009043,4,False
T009044,24,False
T009045,72,False
T009046,24,False
T009047,168,False
T009048,168,False
T009049,24,False
T009050,168,False
T009051,72,False
T009052,24,False
T009053,168,False
T009054,168,False
T009055,168,False
T009056,4,False
T009057,4,False
T009058,168,False
T009059,24,False
T009060,72,False
T009061,168,False
T009062,168,False
T009063,168,False
T009064,168,False
T009065,72,False
T009066,168,False
T009067,4,False
T009068,168,False
T009069,72,False
T009070,168,False
T009071,168,False
T009072,24,False
T009073,168,False
T009074,24,False
T009075,24,False
T009076,24,False
T009077,168,False
T009078,4,False
T009079,168,False
T009080,24,False
T009081,72,False
T009082,168,False
T009083,72,False
T009084,72,False
T009085,72,False
T009086,72,False
T009087,168,False
T009088,168,False
T009089,168,False
T009090,168,False
T009091,168,False
T009092,72,False
T009093,168,False
T009094,72,False
T009095,72,False
T009096,24,False
T009097,24,False
T009098,4,False
T009099,168,False
T009100,168,False
T009101,168,False
T009102,24,False
T009103,72,False
T009104,168,False
T009105,72,False
T009106,72,False
T009107,72,False
T009108,72,False
T009109,72,False
T009110,72,False
T009111,72,False
T009112,168,False
T009113,168,False
T009114,168,False
T009115,24,False
T009116,168,False
T009117,24,False
T009118,72,False
T009119,24,False
T009120,168,False
T009121,168,False
T009122,168,False
T009123,72,False
T009124,168,False
T009125,168,False
T009126,72,False
T009127,72,False
T009128,72,False
T009129,24,False
T009130,24,False
T009131,168,False
T009132,168,False
T009133,168,False
T009134,168,False
T009135,168,False
T009136,4,False
T009137,4,False
T009138,168,False
T009139,24,False
T009140,168,False
T009141,168,False
T009142,72,False
T009143,72,False
T009144,24,False
T009145,4,False
T009146,168,False
T009147,24,False
T009148,168,False
T009149,168,False
T009150,168,False
T009151,24,False
T009152,72,False
T009153,24,False
T009154,168,False
T009155,168,False
T009156,168,False
T009157,72,False
T009158,168,False
T009159,168,False
T009160,168,False
T009161,168,False
T009162,168,False
T009163,168,False
T009164,72,False
T009165,24,False
T009166,72,False
T009167,24,False
T009168,168,False
T009169,168,False
T009170,168,False
T009171,168,False
T009172,72,False
T009173,24,False
T009174,168,False
T009175,168,False
T009176,72,False
T009177,168,False
T009178,72,False
T009179,24,False
T009180,72,False
T009181,24,False
T009182,168,False
T009183,168,False
T009184,72,False
T009185,4,False
T009186,4,False
T009187,168,False
T009188,72,False
T009189,168,False
T009190,72,False
T009191,72,False
T009192,24,False
T009193,72,False
T009194,24,False
T009195,24,False
T009196,72,False
T009197,72,False
T009198,72,False
T009199,72,False
T009200,72,False
T009201,168,False
T009202,168,False
T009203,72,False
T009204,168,False
T009205,72,False
T009206,168,False
T009207,72,False
T009208,168,False
T009209,24,False
T009210,168,False
T009211,72,False
T009212,168,False
T009213,72,False
T009214,72,False
T009215,168,False
T009216,168,False
T009217,168,False
T009218,168,False
T009219,168,False
T009220,168,False
T009221,4,False
T009222,168,False
T009223,72,False
T009224,168,False
T009225,24,False
T009226,72,False
T009227,168,False
T009228,72,False
T009229,72,False
T009230,168,False
T009231,72,False
T009232,24,False
T009233,168,False
T009234,72,False
T009235,24,False
T009236,4,False
T009237,72,False
T009238,168,False
T009239,72,False
T009240,168,False
T009241,168,False
T009242,72,False
T009243,168,False
T009244,72,False
T009245,72,False
T009246,168,False
T009247,72,False
T009248,168,False
T009249,168,False
T009250,168,False
T009251,24,False
T009252,168,False
T009253,72,False
T009254,168,False
T009255,168,False
T009256,168,False
T009257,168,False
T009258,168,False
T009259,72,False
T009260,72,False
T009261,72,False
T009262,24,False
T009263,168,False
T009264,24,False
T009265,24,False
T009266,168,False
T009267,72,False
T009268,168,False
T009269,24,False
T009270,168,False
T009271,168,False
T009272,72,False
T009273,72,False
T009274,72,False
T009275,168,False
T009276,72,False
T009277,24,False
T009278,4,False
T009279,72,False
T009280,24,False
T009281,4,False
T009282,168,False
T009283,168,False
T009284,168,False
T009285,168,False
T009286,24,False
T009287,4,False
T009288,24,False
T009289,168,False
T009290,24,False
T009291,24,False
T009292,72,False
T009293,72,False
T009294,24,False
T009295,4,False
T009296,168,False
T009297,168,False
T009298,24,False
T009299,168,False
T009300,168,False
T009301,168,False
T009302,72,False
T009303,168,False
T009304,72,False
T009305,72,False
T009306,168,False
T009307,4,False
T009308,24,False
T009309,24,False
T009310,72,False
T009311,72,False
T009312,168,False
T009313,168,False
T009314,24,False
T009315,72,False
T009316,168,False
T009317,24,False
T009318,168,False
T009319,168,False
T009320,168,False
T009321,72,False
T009322,72,False
T009323,168,False
T009324,168,False
T009325,168,False
T009326,168,False
T009327,24,False
T009328,168,False
T009329,72,False
T009330,168,False
T009331,168,False
T009332,24,False
T009333,72,False
T009334,168,False
T009335,72,False
T009336,72,False
T009337,168,False
T009338,168,False
T009339,168,False
T009340,168,False
T009341,72,False
T009342,24,False
T009343,168,False
T009344,72,False
T009345,72,False
T009346,72,False
T009347,72,False
T009348,72,False
T009349,24,False
T009350,24,False
T009351,168,False
T009352,168,False
T009353,72,False
T009354,168,False
T009355,168,False
T009356,168,False
T009357,24,False
T009358,72,False
T009359,168,False
T009360,168,False
T009361,24,False
T009362,168,False
T009363,168,False
T009364,168,False
T009365,4,False
T009366,24,False
T009367,168,False
T009368,168,False
T009369,72,False
T009370,24,False
T009371,72,False
T009372,72,False
T009373,72,False
T009374,4,False
T009375,72,False
T009376,72,False
T009377,168,False
T009378,72,False
T009379,72,False
T009380,168,False
T009381,72,False
T009382,168,False
T009383,24,False
T009384,168,False
T009385,4,False
T009386,4,False
T009387,72,False
T009388,168,False
T009389,168,False
T009390,168,False
T009391,168,False
T009392,168,False
T009393,72,False
T009394,168,False
T009395,72,False
T009396,72,False
T009397,168,False
T009398,168,False
T009399,72,False
T009400,168,False
T009401,72,False
T009402,168,False
T009403,72,False
T009404,168,False
T009405,24,False
T009406,168,False
T009407,72,False
T009408,168,False
T009409,168,False
T009410,168,False
T009411,168,False
T009412,24,False
T009413,168,False
T009414,168,False
T009415,168,False
T009416,168,False
T009417,168,False
T009418,72,False
T009419,168,False
T009420,168,False
T009421,72,False
T009422,168,False
T009423,168,False
T009424,4,False
T009425,72,False
T009426,72,False
T009427,24,False
T009428,24,False
T009429,168,False
T009430,168,False
T009431,72,False
T009432,72,False
T009433,168,False
T009434,168,False
T009435,72,False
T009436,72,False
T009437,72,False
T009438,72,False
T009439,168,False
T009440,168,False
T009441,168,False
T009442,4,False
T009443,24,False
T009444,72,False
T009445,168,False
T009446,72,False
T009447,24,False
T009448,24,False
T009449,72,False
T009450,168,False
T009451,72,False
T009452,168,False
T009453,168,False
T009454,4,False
T009455,168,False
T009456,24,False
T009457,168,False
T009458,72,False
T009459,168,False
T009460,72,False
T009461,24,False
T009462,168,False
T009463,72,False
T009464,168,False
T009465,24,False
T009466,72,False
T009467,168,False
T009468,24,False
T009469,24,False
T009470,168,False
T009471,4,False
T009472,168,False
T009473,24,False
T009474,168,False
T009475,168,False
T009476,72,False
T009477,24,False
T009478,168,False
T009479,72,False
T009480,24,False
T009481,168,False
T009482,72,False
T009483,72,False
T009484,72,False
T009485,24,False
T009486,168,False
T009487,72,False
T009488,72,False
T009489,168,False
T009490,168,False
T009491,24,False
T009492,168,False
T009493,168,False
T009494,4,False
T009495,168,False
T009496,24,False
T009497,168,False
T009498,72,False
T009499,168,False
T009500,168,False
T009501,72,False
T009502,4,False
T009503,24,False
T009504,4,False
T009505,72,False
T009506,168,False
T009507,72,False
T009508,72,False
T009509,168,False
T009510,24,False
T009511,72,False
T009512,168,False
T009513,168,False
T009514,168,False
T009515,4,False
T009516,24,False
T009517,72,False
T009518,24,False
T009519,168,False
T009520,24,False
T009521,72,False
T009522,24,False
T009523,72,False
T009524,72,False
T009525,168,False
T009526,168,False
T009527,168,False
T009528,72,False
T009529,168,False
T009530,24,False
T009531,168,False
T009532,72,False
T009533,24,False
T009534,72,False
T009535,168,False
T009536,168,False
T009537,168,False
T009538,168,False
T009539,72,False
T009540,168,False
T009541,168,False
T009542,24,False
T009543,168,False
T009544,168,False
T009545,24,False
T009546,24,False
T009547,72,False
T009548,168,False
T009549,168,False
T009550,72,False
T009551,168,False
T009552,168,False
T009553,72,False
T009554,72,False
T009555,72,False
T009556,72,False
T009557,168,False
T009558,168,False
T009559,72,False
T009560,168,False
T009561,4,False
T009562,168,False
T009563,168,False
T009564,72,False
T009565,24,False
T009566,168,False
T009567,168,False
T009568,168,False
T009569,72,False
T009570,72,False
T009571,72,False
T009572,168,False
T009573,168,False
T009574,168,False
T009575,72,False
T009576,72,False
T009577,72,False
T009578,72,False
T009579,72,False
T009580,24,False
T009581,72,False
T009582,72,False
T009583,72,False
T009584,72,False
T009585,24,False
T009586,72,False
T009587,168,False
T009588,72,False
T009589,72,False
T009590,24,False
T009591,168,False
T009592,4,False
T009593,72,False
T009594,4,False
T009595,72,False
T009596,24,False
T009597,168,False
T009598,168,False
T009599,72,False
T009600,168,False
T009601,4,False
T009602,168,False
T009603,168,False
T009604,168,False
T009605,72,False
T009606,168,False
T009607,168,False
T009608,168,False
T009609,72,False
T009610,168,False
T009611,168,False
T009612,24,False
T009613,168,False
T009614,72,False
T009615,72,False
T009616,72,False
T009617,168,False
T009618,24,False
T009619,168,False
T009620,168,False
T009621,72,False
T009622,24,False
T009623,168,False
T009624,72,False
T009625,168,False
T009626,168,False
T009627,72,False
T009628,24,False
T009629,168,False
T009630,168,False
T009631,72,False
T009632,24,False
T009633,72,False
T009634,168,False
T009635,72,False
T009636,168,False
T009637,168,False
T009638,24,False
T009639,72,False
T009640,24,False
T009641,72,False
T009642,168,False
T009643,168,False
T009644,168,False
T009645,168,False
T009646,168,False
T009647,168,False
T009648,72,False
T009649,168,False
T009650,24,False
T009651,72,False
T009652,168,False
T009653,168,False
T009654,168,False
T009655,4,False
T009656,168,False
T009657,168,False
T009658,168,False
T009659,168,False
T009660,72,False
T009661,168,False
T009662,168,False
T009663,4,False
T009664,72,False
T009665,168,False
T009666,72,False
T009667,168,False
T009668,4,False
T009669,168,False
T009670,168,False
T009671,72,False
T009672,168,False
T009673,72,False
T009674,24,False
T009675,168,False
T009676,168,False
T009677,168,False
T009678,72,False
T009679,168,False
T009680,168,False
T009681,24,False
T009682,168,False
T009683,24,False
T009684,72,False
T009685,168,False
T009686,168,False
T009687,72,False
T009688,72,False
T009689,72,False
T009690,72,False
T009691,168,False
T009692,168,False
T009693,72,False
T009694,72,False
T009695,72,False
T009696,168,False
T009697,168,False
T009698,24,False
T009699,24,False
T009700,4,False
T009701,168,False
T009702,168,False
T009703,168,False
T009704,168,False
T009705,168,False
T009706,72,False
T009707,168,False
T009708,168,False
T009709,72,False
T009710,168,False
T009711,72,False
T009712,168,False
T009713,168,False
T009714,24,False
T009715,72,False
T009716,24,False
T009717,72,False
T009718,72,False
T009719,24,False
T009720,168,False
T009721,168,False
T009722,4,False
T009723,168,False
T009724,72,False
T009725,72,False
T009726,24,False
T009727,24,False
T009728,72,False
T009729,72,False
T009730,168,False
T009731,168,False
T009732,4,False
T009733,4,False
T009734,168,False
T009735,168,False
T009736,168,False
T009737,168,False
T009738,24,False
T009739,168,False
T009740,24,False
T009741,72,False
T009742,4,False
T009743,72,False
T009744,168,False
T009745,24,False
T009746,168,False
T009747,4,False
T009748,168,False
T009749,72,False
T009750,168,False
T009751,168,False
T009752,168,False
T009753,168,False
T009754,4,False
T009755,72,False
T009756,24,False
T009757,4,False
T009758,72,False
T009759,168,False
T009760,72,False
T009761,72,False
T009762,168,False
T009763,168,False
T009764,72,False
T009765,168,False
T009766,168,False
T009767,168,False
T009768,168,False
T009769,24,False
T009770,72,False
T009771,168,False
T009772,24,False
T009773,168,False
T009774,72,False
T009775,72,False
T009776,168,False
T009777,168,False
T009778,168,False
T009779,168,False
T009780,72,False
T009781,168,False
T009782,168,False
T009783,72,False
T009784,24,False
T009785,72,False
T009786,24,False
T009787,24,False
T009788,72,False
T009789,72,False
T009790,168,False
T009791,72,False
T009792,4,False
T009793,72,False
T009794,168,False
T009795,24,False
T009796,24,False
T009797,168,False
T009798,72,False
T009799,4,False
T009800,168,False
T009801,168,False
T009802,72,False
T009803,168,False
T009804,72,False
T009805,168,False
T009806,168,False
T009807,24,False
T009808,72,False
T009809,168,False
T009810,72,False
T009811,168,False
T009812,4,False
T009813,168,False
T009814,168,False
T009815,168,False
T009816,72,False
T009817,168,False
T009818,24,False
T009819,72,False
T009820,24,False
T009821,72,False
T009822,168,False
T009823,168,False
T009824,168,False
T009825,4,False
T009826,24,False
T009827,24,False
T009828,72,False
T009829,168,False
T009830,168,False
T009831,24,False
T009832,168,False
T009833,168,False
T009834,72,False
T009835,168,False
T009836,72,False
T009837,168,False
T009838,168,False
T009839,168,False
T009840,72,False
T009841,168,False
T009842,168,False
T009843,168,False
T009844,4,False
T009845,72,False
T009846,72,False
T009847,72,False
T009848,168,False
T009849,72,False
T009850,24,False
T009851,168,False
T009852,24,False
T009853,72,False
T009854,168,False
T009855,168,False
T009856,24,False
T009857,72,False
T009858,168,False
T009859,72,False
T009860,4,False
T009861,72,False
T009862,4,False
T009863,72,False
T009864,72,False
T009865,72,False
T009866,72,False
T009867,72,False
T009868,72,False
T009869,24,False
T009870,168,False
T009871,24,False
T009872,72,False
T009873,24,False
T009874,72,False
T009875,24,False
T009876,168,False
T009877,168,False
T009878,72,False
T009879,72,False
T009880,72,False
T009881,72,False
T009882,168,False
T009883,4,False
T009884,168,False
T009885,168,False
T009886,168,False
T009887,24,False
T009888,72,False
T009889,72,False
T009890,168,False
T009891,168,False
T009892,168,False
T009893,168,False
T009894,72,False
T009895,168,False
T009896,24,False
T009897,24,False
T009898,72,False
T009899,168,False
T009900,168,False
T009901,72,False
T009902,72,False
T009903,72,False
T009904,168,False
T009905,168,False
T009906,168,False
T009907,168,False
T009908,168,False
T009909,168,False
T009910,168,False
T009911,72,False
T009912,168,False
T009913,72,False
T009914,168,False
T009915,72,False
T009916,168,False
T009917,168,False
T009918,168,False
T009919,4,False
T009920,72,False
T009921,72,False
T009922,4,False
T009923,72,False
T009924,168,False
T009925,168,False
T009926,24,False
T009927,72,False
T009928,168,False
T009929,24,False
T009930,72,False
T009931,72,False
T009932,72,False
T009933,168,False
T009934,72,False
T009935,24,False
T009936,168,False
T009937,168,False
T009938,72,False
T009939,168,False
T009940,168,False
T009941,72,False
T009942,168,False
T009943,168,False
T009944,168,False
T009945,168,False
T009946,168,False
T009947,168,False
T009948,72,False
T009949,72,False
T009950,72,False
T009951,168,False
T009952,72,False
T009953,168,False
T009954,168,False
T009955,168,False
T009956,168,False
T009957,72,False
T009958,72,False
T009959,72,False
T009960,4,False
T009961,24,False
T009962,168,False
T009963,72,False
T009964,168,False
T009965,72,False
T009966,72,False
T009967,168,False
T009968,168,False
T009969,168,False
T009970,168,False
T009971,72,False
T009972,168,False
T009973,72,False
T009974,72,False
T009975,168,False
T009976,168,False
T009977,24,False
T009978,168,False
T009979,168,False
T009980,72,False
T009981,168,False
T009982,24,False
T009983,72,False
T009984,168,False
T009985,168,False
T009986,168,False
T009987,168,False
T009988,168,False
T009989,168,False
T009990,168,False
T009991,72,False
T009992,168,False
T009993,168,False
T009994,72,False
T009995,72,False
T009996,24,False
T009997,72,False
T009998,168,False
T009999,72,False
T010000,4,False
T010001,24,False
T010002,72,False
T010003,72,False
T010004,72,False
T010005,168,False
T010006,72,False
T010007,72,False
T010008,168,False
T010009,24,False
T010010,168,False
T010011,168,False
T010012,168,False
T010013,168,False
T010014,72,False
T010015,168,False
T010016,72,False
T010017,168,False
